PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Cluster,Sleep_Quality_Binary
0.04732835211033695,-0.7834922631245959,0.6717324520052588,-0.7157679836105484,1.4553369621339172,0.640447481567223,-0.03411640842796576,-0.11395077255278938,-0.4334991876125166,-0.7345227865415664,1,0
0.24766621001162323,1.1777267961175133,0.6746782100101482,0.16989140660498092,-2.097958630969923,0.3877703716913769,0.7259335374684813,-0.22378497607229564,-0.419541733066459,-0.6712842510804617,1,1
0.10758366077688022,2.2061424667676417,-0.5792829420142963,-2.1942719085833433,1.4205762268207076,0.42743812883934895,-0.10194011263817941,-0.055009059232022484,-0.25119578588114094,0.013653985937825297,0,1
0.1724583235490693,-1.637322753915265,0.9316063108364074,0.1800729783375449,0.6010688912169936,-0.19770167602476232,0.7124534391893533,-0.042423380563109694,0.022640383894788837,0.018690705972216684,1,0
-0.31281468732337214,-0.980402459011625,0.6266741342901427,-1.381102705257736,-0.022688308638709777,1.5191654001726165,0.6707838019811988,-0.05354507043123158,0.008688767320345056,0.007131469478361727,0,1
-0.7782101034624505,0.7304900127397966,0.2782227776615726,-0.4097623833945504,-1.9667878091724882,-0.3443924394458563,0.7021352226680072,-0.41498208707046724,0.8158050241095945,-0.052915095703191,0,1
-0.663457255658552,0.13483771249705626,1.4011193350127813,-1.4123032047730204,0.445242066007656,0.3522897224301421,-0.04575525145497483,-0.11833684525633126,-0.315718465407224,0.6859303394991076,0,0
-1.898456039497665,0.08256088944422098,2.471315906747046,0.9126797192165047,-0.3280948726818014,0.13625760026274714,-0.683475878469806,-0.3770863935057237,0.8326606106861516,-0.06739440818991435,0,0
1.8971390017932572,-0.855946791987859,-0.9251823106036327,1.397259076580728,0.7158841060786906,-0.9619736690366036,-0.7042518948516469,-0.10477274823696911,-0.0891908646309475,0.06419922492390719,1,1
1.8718397284060713,0.011979974283544357,-0.5943458943345028,1.8946537946502204,0.36289030391369453,-1.2872795822734178,0.7439871670259043,-0.1980202498564584,-0.4027132366094783,-0.6863843083752437,1,1
-0.738185790342219,1.1648268202085859,-0.37633805743611454,0.3106045986393572,0.246819563107005,0.4390998532367165,-0.007459479554268013,-0.1261127601451342,-0.30326103069197496,0.6714415498700054,0,0
0.32379341879057044,-0.7345599679784713,1.3584272800596413,-1.1910708046630587,0.48517000393931753,0.7463533632009676,-0.7481639198605685,-0.010963969985589024,-0.01399127007053139,0.008103851045125239,1,1
-0.7583745066463737,-0.6891141629793627,1.5238986137289467,-0.6981926514051393,-0.6633940587407384,0.3420800650372236,-0.7115532636140726,-0.024918926398538863,-0.006861596577752649,0.024838256314426904,0,1
0.8358566520199665,-0.5585936535223017,-0.4397631079194011,-0.4583120750313272,-0.8752339207555664,-0.08414115125360958,-0.011427854894091975,-0.11993248971064197,-0.3094351003894904,0.6874106461775906,1,1
0.18036309948601204,1.5106886190013522,-0.7868988640935448,-0.0898434298939254,-1.1973305562500183,-0.4409886398935191,-0.7050396941622219,-0.19078682008493852,-0.4464588338332416,-0.6804194566982608,0,0
0.898173464591485,-0.4267921226119173,0.3381429222739574,0.9632524623306544,-2.0100414499622565,-1.1962261362607525,0.04011523351058313,0.03782657080660569,-0.01691378756092955,0.00843828485158181,1,1
1.114136598743942,-0.1666407507659478,0.6824029471066294,0.5791672379461844,-1.6824023763692229,1.3735260240934777,-0.705178544242097,-0.12414419058533835,-0.0900789489817056,0.06793253968117574,1,0
-1.5190784741472307,-1.6403595270668418,1.3429449500870192,0.5063799351861706,-0.3903025860748055,0.8213736242688792,-0.6640521521084647,-0.19485152948292472,-0.39417191620569175,-0.6856009608283581,0,1
1.3354376519311024,0.027829672037186618,-1.1059576272894747,-1.184730309566463,0.2359803057562446,1.0434571153137442,0.6378041279819373,-0.14658735528264366,-0.09932239141419438,0.05664662269728772,1,1
0.6679805738882177,0.5238045321544682,0.14464468005695005,-0.7966445585407966,1.2482972797678564,-0.7162695780892641,-0.768835095004788,-0.1075539889779561,-0.12076971639839919,0.07030662288213746,1,1
-0.9273485097582315,0.05422128850343332,1.522124028789565,-0.22830864549315205,-1.168020010822473,0.5030372766124809,0.004106766621217275,0.029794247126287848,-0.016259194030780137,-0.005537816872918445,0,0
-0.14206059723197742,-0.5441009539263424,0.7618302162070901,-0.9547473589135743,-1.0912877188530052,1.402205304704349,-0.7165573675626321,-0.19104583819953458,-0.42611647512562356,-0.689933340210642,0,1
0.44553450280883194,-1.5866584975577123,1.8942882853769196,1.3760447834900904,-0.20103507961925096,0.8670244306877775,0.03696680158905152,-0.11385695923615927,-0.26793881379078327,0.6780487062827187,1,0
1.453150491221632,-1.4444131308428705,-0.65249603152098,-1.3411840996925088,0.22674815138441798,-1.4223489042612698,-0.7371731053403119,-0.17017384504213756,-0.44629614554685026,-0.675736573368153,1,0
-0.9954227351249129,1.7485366369376585,-0.08344100545009793,-1.1789741564910325,-1.0071736678853827,-0.1394906345687384,-0.025947714307706676,-0.13732181249891307,-0.4645563149829957,-0.7067687670468129,0,0
0.1629719626253839,1.3632832198199176,1.548416803106578,0.9706658851808552,0.20041329072248423,-0.2773213846795945,0.722138607292742,-0.20697694839929487,-0.4115590881181582,-0.6810901320795172,0,1
0.7736468800520654,-0.6297282840670414,1.1099507168347922,-0.7784973874239773,-0.868417564506291,0.48391654048106203,0.7090339839393096,0.843718715784062,0.16613731861936581,0.0025513832084123646,1,1
-1.6921307714337477,-1.0651466327623482,0.0962743797196135,-0.2821939506751578,1.57172561768179,-0.8392392248234333,-0.0018154057977632452,-0.12567635108828518,-0.42657248989508695,-0.7167835546900665,0,1
-2.558763320685475,-0.01797180541149584,-1.3241128279233672,0.14605577591741253,-1.3304465116009951,0.6238641439768139,-0.6548760756605494,0.8386858806834612,0.1702569841434194,-0.006796052491143328,0,1
1.1515351584254079,1.5147331730311087,0.7102428395320248,0.11420177590964974,0.38641359103700135,0.515130109457167,-0.01454931406992237,0.9431084216848984,0.13194646727663117,-0.052698534515320986,1,1
-1.7622229745191471,1.0342421920860174,-0.11617801110460702,-1.6440332339970203,-0.028511878982591263,0.6226259520763868,-0.04643463872200945,-0.07697348129620304,-0.22575353424168318,0.030593841695785252,0,1
-0.26658054860688785,3.2027298325843385,-0.18463124585274207,0.4985439740958625,-0.3688222951302359,-0.17782883588795753,0.6821642238304835,-0.4034327763208258,0.8058710414815952,-0.07810705373959007,0,0
1.8389699438854288,-0.0037111808287232186,0.9135955827714347,1.3935850804085796,0.692532054843739,1.2310325882966808,0.6957586435071915,-0.13472879499999812,-0.06614326689848449,0.050867080284420454,1,1
-1.9108173509131663,1.8406029101817343,-1.227172055867564,0.26630856469695796,0.3545866978541806,0.6578341089031385,-0.00716813458684901,-0.07973624746943153,-0.2079458233009169,0.014899488335425329,0,1
-0.3055053085306773,-0.900251060904234,0.20451045365390144,0.23922476135438928,-1.7578649471278853,-0.9295979452129559,0.03849396517578528,-0.13460992383732828,-0.43199140801372016,-0.6923830021564538,0,0
3.1213115417613495,1.0115454225164608,0.8819820133352894,0.43518890243941927,0.868777762302375,0.4236956471626951,-0.04149324092352154,-0.08913772325896205,-0.3166326649505501,0.66195543010131,1,0
0.2687821882867598,1.0652232306714386,0.20012538171115565,-0.49607038300860706,-2.3369161589879868,-1.0821876921445204,0.6959216196973392,-0.40808488766270223,0.8022045127906475,-0.04416349223472682,0,1
0.7845674338446711,-0.7073377589019755,0.2896098692373729,-0.1565394860284137,-0.37659657456337026,-1.1898359912128194,0.0025645865511848397,-0.11723298949189989,-0.44355775037981776,-0.7024765601365814,1,0
-0.22580305507862708,0.36933377466210376,-0.3527693732587678,-0.35603767276923665,1.9217637045401166,-1.1913681556004299,-0.7386289790762552,-0.11076671582912823,-0.20933131324807555,0.058237865590802365,0,0
0.9719963031482768,-0.0480809358794601,-0.3770784848448984,1.056304675676925,1.4167497920465482,0.5529173561737993,0.7047827335356954,-0.19699368794492195,-0.26262739498605403,0.690482863808237,1,1
-1.5128409664107028,1.42226696133809,1.8025853114902823,0.22267105018182085,0.7930536599955421,-0.3011241265415523,0.7216542387157391,0.8396254041260225,0.16879569760258037,0.0016104604679840588,0,1
-0.4855389932799756,0.7355988592483766,0.10538075964217444,1.6958743910723024,1.4657702519686173,0.8410585312895671,-0.7051920185202253,-0.11857671068004577,-0.0764840316432083,0.04440365098587658,0,1
-0.2408737294070434,1.6132712378218845,-0.6871050279949907,1.3339014163525675,0.19224038384917894,-0.5683227335216225,-0.703249109255658,-0.12408080390447149,-0.10002912825047315,0.06781792995052989,0,1
2.723512896314869,0.7615739452453223,-1.454118781956254,0.02284003280361865,0.7262539394494785,-0.256877947090319,-0.7408171663465347,-0.1623907577377781,-0.44710314856477756,-0.7084195162560997,1,1
2.2868860390140586,0.5514318324711899,1.2489518965637643,-1.0040451373441666,-0.6664790368736059,0.36960776627798403,0.6671203767798293,-0.1976554125472929,-0.43633542856305246,-0.6814084296203231,1,0
1.172161310000382,-1.2686680460804143,-0.723747639570632,2.41683517847289,1.042227861125669,-0.4417518333217427,-0.6743550136333609,-0.10891861499075545,-0.06586685661964982,0.0553549030863319,1,1
-0.22118149781909255,0.2853494350630525,-1.3941211260413207,0.4598176525019304,-0.48927234987655827,0.3628995604530093,-0.6772777131862707,0.8616969739410245,0.1603144613985417,-0.01872945559039941,0,0
-0.183775280377599,-1.701561637995595,0.47052313766875753,-0.5559421790978362,1.0948490958972907,0.47872627105670884,-0.021448608203194844,-0.11415863719147842,-0.2900061162928414,0.6727207926891912,1,0
-0.9696180441751058,-1.3561767908790492,-1.0132510868688136,-0.11360167713256537,-0.6640223828736393,-0.06690981393722192,0.7253797564440341,-0.0648416191053198,0.020017158911144684,0.022062026037033965,0,1
0.08995115810927544,0.5116573825524696,-0.08419089465642599,-1.3823761040278575,1.7939009902023249,-1.4293105879851244,-0.06555310838580326,0.054064338107786214,-0.04833676036237583,-0.014806954591128104,0,1
0.09567096781630485,-0.16293541391141467,-0.906309731367934,-1.4086177539987637,-1.3191176969959257,-1.0323934620496338,-0.024563169141313533,-0.07003276449338701,-0.2324029636991728,0.05358365083910155,0,1
1.9303450172135581,-1.2543993145168002,1.4865640872285089,0.7223513138928174,0.2332466964047015,0.23844760465956974,0.002357431978577051,-0.0999131822705048,-0.28927651671831184,0.6776618443752452,1,1
-0.4224547647555848,2.035957043761577,1.5086976012819597,-0.009122636795515927,-1.984124117478595,-0.13555604533295784,-0.6988164230460332,-0.1317928482295677,-0.21588502248750224,0.08503858977230352,0,1
0.363239846196203,0.664876730118934,0.41390400977102215,0.14699504155047274,2.0070060426161866,0.05917415264129816,-0.05208671179768645,-0.29255678857225714,0.7988041930641607,-0.1313875150795304,1,0
1.070226786361552,-1.0713088104403024,0.5791796711843883,0.29146300343134285,0.8310277128334381,-0.8230875228240067,0.7049565435851072,-0.13645817827737772,-0.1766174836528465,0.0689022964374142,1,0
-0.34789179193532177,-0.9676567404082447,1.257253702084769,0.9291824723464458,1.2831165594905136,1.0999450795983619,0.00800165682844834,-0.055652575300626686,-0.17717773291534875,0.010989769952457519,0,0
0.8094301300062398,0.10002412981646858,-0.14236370928317502,-0.5861661409042859,-1.1112110890138458,-1.2678640476028018,0.7173618289763414,0.8418501243635756,0.15074159410237242,0.018111256324150005,1,0
-1.3999136657968867,-0.5189910680576802,-1.0271490868955,-0.25638398332687606,1.5557578820297313,-0.8588797181321962,-0.01579528021564841,0.03705891417298705,-0.015709231268993155,-0.02251492397953696,0,1
1.379464765520599,-0.19858566864099547,0.6891825149537032,0.1397794078851985,0.9558407427229365,-1.001266959392042,-0.020700371675257297,-0.042168140456726,-0.21480981228537757,0.03333921636558386,1,0
-1.828465356602481,0.101432663346713,0.27600205787436183,-0.3740107687772132,0.03799539918391684,-0.35195856219208277,-0.001763436118356958,-0.13206520772658367,-0.3022265317592887,0.692341319700617,0,1
-1.0993535287269087,0.7055810157059934,0.39056455119803907,0.0037909124802128647,-0.3035813866840428,0.950518595707166,0.7074787437776372,-0.22112224618100879,-0.27230381861132574,0.7118990120616651,0,1
-0.2179923924838952,1.0820585676617716,1.0898315240602519,0.9247580772911388,0.2444589925577235,1.1314594952567203,-0.7164798237006805,-0.3669435047481575,0.8222673363164996,-0.0967640909493671,0,1
0.42337325118960384,-1.4795444709595995,-1.7709433384035278,-1.9037213271497853,-0.5118315671606372,1.3849034139724474,-0.7685418077320655,-0.12947711953324254,-0.10663376238280062,0.05726205808085302,1,1
0.19958536926603418,1.3711377757738892,-0.11198718330543676,1.7046446725298736,0.6273924456617754,-2.3002736049312644,0.7212926462685173,-0.39015741809752574,0.823614173074742,-0.06328527161157604,0,1
2.6651572119784053,0.4914408936562468,-1.2734231708804458,0.7092666945547182,0.26833802333989537,0.31158256271947304,-0.704894145396146,0.8886046541829491,0.1491602205290286,-0.03269964308340995,1,1
-2.143869017426651,0.33617062255980806,-0.7268330266531129,1.9803943062171063,1.0913409333782302,-0.44355281758576603,-0.6553134457164697,-0.1333881137850414,-0.16754444325677956,0.05225177362086113,0,0
-1.9168433360551027,-1.5043853582069775,0.7184702890536214,-0.3603298165662169,-0.37057198719726664,0.6943779341997371,0.7243548009695309,-0.22623483353428525,-0.25526913282018476,0.7232688341585831,0,1
-0.3465612670831903,0.47232044491734965,0.5529028055774049,-1.1269841595319046,0.6849308407578085,-0.6681051469509952,0.6743531582471356,-0.2098630496065917,-0.43018720253366577,-0.6762293632362665,0,1
-2.166012008109711,0.5247664890177446,-1.102455661598169,-0.792758070721291,1.5164407393552006,0.5565374051867359,0.6744305758958589,-0.06214680023764313,0.006537209531931112,-0.0015133995490554698,0,1
0.06271895777770724,-1.2478041094586185,0.41130925572572286,-1.7149665755564683,1.3497639570584548,1.7695750999184556,0.6294563120054789,-0.3919890811638918,0.8291596120455571,-0.10167892962155996,1,0
-0.1823513277326236,-0.8866555401103609,-1.3859701004239913,1.0994440232062554,0.2854742617553577,0.07654506540216177,-0.693926316954456,-0.3722377798852342,0.834089986266792,-0.09450235663950196,0,1
1.6081213534762806,0.32723234112220273,0.2619295268853455,0.052852658922201416,1.4110618404084267,-0.024079103792290668,0.671105255153562,-0.028968659908149702,-0.0010748476974417574,0.000551883461450145,1,0
0.2821364254372462,0.08764577097891299,-1.6748545607533012,-0.9532284271818736,0.26097277274645736,-0.003823697007471378,0.6902205338937557,0.839063309638699,0.1568718208570151,-0.01369276740877114,1,0
0.9355729259229664,-0.6465504167684194,0.4379775715199078,1.0148132385834165,0.9008021974021806,-0.07060889467795088,0.006251335426862046,-0.10622867302264585,-0.28798729231161846,0.6716031200213316,1,1
-1.3860345985615201,1.4795811974527557,-0.5853798545925099,0.2749291687150437,0.8302362077050325,1.4976622225138139,0.6781528314916809,-0.40909183175947794,0.8342851387873539,-0.10464443365990402,0,1
-0.8593852579447533,0.9813104559804857,2.6357907213958764,0.8979672908651141,-0.059133097700165865,-0.6234403045645331,-0.6851188679731275,-0.017207037524423083,-0.0053399438401240465,0.029895512438758945,0,0
-1.2985210918871568,-1.6338445715207404,0.5781607519178622,-0.7337043121565155,0.24474840168402065,-0.5823346634584122,-0.7222553999014364,-0.3732988781957278,0.8196162597721662,-0.06699789532034912,0,0
0.8117070522798295,-0.4133636550717597,0.5625550329054604,0.26758616729404855,-1.5069901218249069,-1.5645891979356563,0.038291750095981444,0.9324840253543145,0.13777428378372492,-0.009300984587993773,1,1
-1.4359734346268083,-0.4955776968418319,-0.18761977559165058,-0.28391783811235727,-1.1871808021624468,-2.103546325257546,-0.6795446942059942,-0.1363943753144077,-0.20419116257040645,0.10060266977128758,0,0
0.07201433430160634,2.3117914548766847,0.9453988563741175,-0.6351700261985374,-1.092253215736044,0.3007854797010585,-0.7339046360423187,-0.125092708667658,-0.2251395521536845,0.06975107508072033,0,1
-1.6256404145239371,1.4003478112965677,1.0749998694904443,-0.507851246428807,1.0680695639361202,0.03513274486617446,-0.025049772110967324,-0.1266371988373661,-0.4462014995761829,-0.7209159362315434,0,1
-0.46369393141840315,-1.6183592474134751,-1.4084274179344267,-0.4451367076713645,0.41473292828462177,0.028197441627200552,-0.7273368672396778,-0.12743911477845643,-0.08977130244065581,0.06549111708330058,0,0
2.2431658701239687,0.6456623394056439,0.2284797465226233,-1.319418557410449,-1.7465407126270855,0.5820156235175307,0.6622362972735965,-0.043866715551183336,-0.0240790207941622,0.022143665454499493,1,0
2.860043113345711,0.8487949172466152,1.3005074903455354,0.7366429740163539,-0.3869411070510075,0.9901424903375353,0.699450870205904,-0.192994157513732,-0.4155591349135584,-0.6984146630599904,1,0
-1.957977500527337,0.5688471935114661,-0.062159901126734925,-1.603945191049447,1.8453831975034527,-0.1252934347446061,-0.07532379634813133,-0.06611109483636544,-0.1253208730803613,0.03580679492044197,0,1
0.5309212578987373,-1.522012151528551,-0.4054189189172864,-0.9290387223001961,-0.35537496104347116,-0.19900672949519135,0.6759054663534041,-0.3977139842148879,0.8253568261495696,-0.07069740520653761,1,0
3.1211135854316283,-0.7215083261708906,-0.15183107963020867,0.8541027017208693,-0.31146862954614507,-1.0285077212970342,-0.014121239160534763,-0.03954628152276704,-0.11392016254816678,0.045019593383227516,1,1
-2.279399984535416,0.40452228792341066,-1.2920273980810346,0.4403707201916215,-0.43540951290304525,0.12713783506094614,0.02325332465212895,-0.08656345718456471,-0.19557423010931452,0.02997170531510268,0,0
2.0754750315805848,0.672587344465679,-1.0249684840975497,-0.9344486362991415,1.1986571509867474,0.6993650528530423,-0.06619408274567548,-0.1053068182061048,-0.4590208457003025,-0.7478210778531196,1,1
1.9206521960670175,1.2205234006703296,-1.3632857977750188,-1.1586393739014809,0.5105939208808178,-0.13722293851129988,0.642003808370783,-0.13876083346683188,-0.2161299307118476,0.05332664014635376,1,0
0.8992978312836021,-0.07810523538162686,0.35651067947241094,-0.5203520667505488,0.31995117292805364,1.770101726108643,-0.7579833397125055,-0.11530484143278208,-0.09930223550687627,0.04844293639850797,1,1
0.6563119500317686,1.4284574873626428,1.060381618431998,0.08820825797265885,2.0031927887392533,-1.4401177714887916,0.6724843346576439,-0.18755004648762158,-0.29672996229976056,0.7185709038072656,1,0
-0.2665730600184541,2.204964165123548,1.2950659346084936,0.021488057496838218,-1.7299913869587775,0.12997549388290086,-0.6990528989207664,-0.19198776298195655,-0.4452697065200905,-0.6727476893758539,0,1
-1.444475949113285,-0.6157052292006248,1.0085867368430435,0.9670681700902657,1.407084820363864,0.6839482144394893,0.015652278567849946,-0.12092958959925182,-0.272717381923548,0.6673845313235499,0,0
-2.985883612915257,-0.0399393288170185,-0.8249481294444932,-0.43442500414550717,1.6455613765081814,-0.41451613805099635,-0.7147972882769649,-0.13629779467697328,-0.19015298937630684,0.057020857856619186,0,1
0.6624618857276732,-0.9270383747827486,0.1917066479194933,1.0128916573083717,0.8189637488136428,0.5529086393699935,-0.6937390385652024,-0.17010452228624784,-0.2708757603191316,0.6954027099951224,1,1
1.0704593716404232,-0.5833548160101438,0.7244305402545735,-0.6205444385685001,-0.6927932052040192,0.456112400945537,-0.7183832302307738,-0.17790081261706334,-0.43222941938814397,-0.6862945892692489,1,0
-1.6338704359713039,-1.3739697878854313,-0.1872441801022613,0.38450012499784253,0.9467781214961298,0.08972443886171849,-0.6818357874332063,-0.19110056374141607,-0.40110713032893336,-0.6951865050889121,0,1
0.13912542628019262,-0.04756181934531198,0.7833687300307327,0.8653572282428404,0.6049709289525869,-0.9461805700647459,-0.7079185259679915,-0.11342370671118263,-0.09415664401916557,0.07855705421668252,1,0
-0.9661733964667546,-0.05565237702199004,-0.6462102376692831,-0.4554677883123265,1.075316989773374,-1.6210772131048103,-0.7365029377276269,-0.12190851561953042,-0.1099167533566707,0.08289963983691466,0,1
0.9737942875247008,-0.8546070935622485,-1.392786576346273,0.24761457907141518,-1.570329658258789,1.1213368382082376,-0.708456518895885,-0.13043523914298927,-0.09002123409966517,0.06226508756957512,1,1
-2.01290934643033,-0.9784694426535687,1.3653055333224122,0.7257118532233124,0.5442464239000548,0.533035932036219,-0.669320897419067,-0.19247072845846852,-0.3955868710951823,-0.6901676606963987,0,1
0.9066513626163532,-0.5512102424549408,0.6935468538408157,-0.8506245789799838,0.26850755336146753,-1.613141333523136,-0.030971512077804415,0.05376730458924418,-0.03845910928633914,0.0016552650740902994,1,0
2.3466802789418035,0.8092339368244328,1.8166423498505493,1.2489084315398087,0.5084624777764402,-0.3126678750512549,-0.7238735002477271,-0.34103964304606726,0.8092156387047854,-0.08553233620120305,1,1
-0.7463569986268938,1.6814284675980626,0.685633279211619,0.6437762697534849,-0.605391010102943,0.07038042644618052,0.7207317875152708,-0.217838002617599,-0.2797716569521679,0.7223519201784144,0,1
-0.8947432730986639,0.8278718570293273,0.6694427556238689,-0.2517929729277616,0.7587695635575585,-0.7529972854551521,-0.7235194808788572,-0.018171773987664973,-0.019182458126771284,0.018885355760612108,0,0
-0.6616547575004285,-0.2548895207259298,1.3664328248668915,-0.27954011625607605,0.07726477723728342,-1.1808948581990235,0.015192709099053143,0.9326363109377902,0.14065139651745998,-0.018081362921593742,0,1
-0.12685577902380557,2.0768496395871,-1.2401121351082591,0.2588477750512146,-0.11365123623165593,-0.8039433272213534,0.7171625968869951,0.836290423687367,0.1516808807768821,-0.003962597823557127,0,1
-1.7124073687713106,-0.698162109564483,1.2709036822368207,-0.7681145659878902,1.0624206148282014,-0.8343413347230608,0.6953761691259439,-0.21150882966915524,-0.27553964856559215,0.7319566531635712,0,1
-0.5329390549174418,-0.20704722428498137,1.753281405254902,-1.347171082170585,-0.038959800390521306,-1.0759591048901782,0.6643017460800476,-0.3955205268075242,0.809670500918313,-0.04984697928935761,0,1
-0.061897946690800724,1.5853288197497464,-0.00848261498109619,-1.6043618212420976,0.29000544529185723,0.3721341401483731,-0.7855411774678384,-0.12107962756416213,-0.13166253333411135,0.06769825852781593,0,0
-0.9991793656098816,-1.7282464249670153,0.9078083805738087,1.5550442861414004,-0.42934081173035943,0.3047448492914642,0.05918198154498301,-0.12828197024668261,-0.2619609710251816,0.6854754967780051,0,1
1.6260779894106019,0.974353225890433,-0.664975941353393,-0.9896758679153682,1.121786275961376,0.15186169366964322,-0.7711982521300952,-0.1623650738777773,-0.31963181621042386,0.6948543565090283,1,1
0.554868783897578,1.6720080836138858,-2.1874103823775592,0.37453518006585573,-0.6148817008959272,-0.948737796917295,-0.00585982666036317,-0.06681145477073745,-0.2273988568974885,0.03122911403418009,1,1
-0.488239567326438,0.40026719881503886,0.21481077087317366,0.9314582431359455,-1.294549782898044,-0.5077562111469088,-0.649910235697646,0.861315078542225,0.1612262937990496,0.005522088874214657,0,1
-0.4563584599827147,0.19919317107966703,-2.2618694084936126,0.6324600572674444,-0.44785774539220996,0.1824090396534887,0.02005043490747716,-0.13765729759279402,-0.42915001140587244,-0.7311401987000706,0,0
0.027045938321946357,-1.7298350215432947,-0.9280487492483316,-0.8936052513270006,-0.771745390001023,-0.522368446213149,0.7229636951629836,0.8341542666795052,0.17082858661966926,0.007767643309323082,1,1
-0.9787255707512,-0.4298783985451239,0.20333513516743704,1.4453145906776022,-0.11081163256628368,0.18032012996437422,0.7516789608409025,-0.05863912051240763,0.034333251285579916,0.01420997222031966,0,1
1.1318432651122172,0.03900706695506497,0.3034459096140382,0.6944138745305352,1.125335384593087,1.4048345432342035,0.6769926996281856,-0.13956877076661484,-0.07091852906588397,0.046156546746200205,1,1
-2.210135438717892,-1.3874899202991915,0.7820461212839247,1.6011240539254081,-0.5287950040464576,-0.4891228125659984,-0.6309540373809744,-0.13877209394177548,-0.15828792765951286,0.07743928776536199,0,0
0.10198218825439294,1.4416325490115127,-0.9173625962612333,-0.15343777940201933,-1.126644209024476,0.034620476848213774,0.6838612621324783,-0.40769622685642953,0.8114061533976246,-0.07448283450037846,0,1
-1.0229455754384558,-0.19427231323378572,0.6664733735151369,1.4662365911856663,-0.042834850128483676,-0.4232916788810363,-0.6760509781113073,-0.3734075999207829,0.834190004910939,-0.07551713950543498,0,1
2.3657713370081845,0.3388059804958075,1.0514282676304647,0.4991581673707616,-1.5043576008926547,0.9825773237330149,0.015236067967351361,0.9411480759003263,0.14237185645475386,-0.043570899691143423,1,1
-0.506133327310922,-1.367092299410886,-0.27221151108510694,-1.8582827814630836,-0.9086214198661658,-1.479491270570989,-0.7212957221131056,-0.19046409957936866,-0.4460285097009754,-0.6568008617377307,0,0
-1.469339671732768,0.7563331295790845,-2.37582505626583,0.6536596768946503,-0.23220672522960503,-0.2884829734179036,0.036200098664140576,0.911255933281055,0.15028142213921702,-0.046422331793962414,0,0
1.108884335010639,-1.0512035621784013,0.6008206677709748,1.0134079113456236,-1.359153002149852,0.9714169197107241,-0.672647238188508,-0.12154910068908248,-0.1761232086021771,0.05855091429446867,1,0
-1.3140090771740462,2.5398026351713896,-0.2230019613401111,0.8573913625715637,0.10883389652195677,0.15984369636042123,-0.7159302605169561,-0.13251181700751896,-0.10482682293841519,0.06515499981605553,0,0
-2.302262098800455,0.41135691429207605,-0.9325041228891323,0.718749409483421,-1.3457437090542248,1.35729349360343,0.766072485999062,0.8092272591720426,0.19349044483921504,-0.011671955811977146,0,1
